7906	53	3682
113	12	5671
2661	27	12811
3569	253	4679
2110	179	7136
12702	188	9947
777	191	106
10584	169	2319
173	250	9924
9511	19	6995
7244	265	8954
5232	43	1093
7019	126	6704
6697	265	1267
11363	165	566
8885	11	7596
12640	210	7924
6644	80	1369
9877	265	8954
12256	188	6403
2961	195	11877
1251	277	8289
5716	12	1936
5274	119	9497
11132	69	8633
8989	276	5021
7710	93	11866
9520	11	3627
4162	218	10632
6312	200	7135
12049	1	8289
11008	91	1322
10244	98	1274
1181	56	6740
12275	19	1670
11404	250	6165
11939	1	1870
8337	272	10600
8320	93	9212
78	250	1256
7471	112	2519
3773	93	12292
12059	1	10328
6794	111	10172
3715	261	3405
2558	111	10811
11856	111	9449
6977	200	2797
9168	12	11217
9023	276	3416
7297	65	2290
1119	48	11872
6629	261	4501
4424	250	6523
4755	19	6708
2425	184	9212
3832	19	11877
8918	1	9238
6410	163	11877
8349	65	12405
6804	250	5828
5002	250	2795
8935	59	4780
10683	250	11532
11809	91	4286
2176	111	3244
5387	169	1771
4626	1	7954
12419	11	2884
4073	107	7127
11016	270	5483
1325	11	5456
3374	12	4223
12190	276	12190
5625	91	532
308	48	10733
11620	48	11877
9234	251	1219
10335	48	11877
1691	12	9318
94	134	9884
10167	250	1697
9817	276	1505
1645	191	6517
11181	65	12367
3885	265	8889
4349	250	553
4966	276	4425
7848	162	12755
6435	277	9497
3090	276	7339
3126	265	8889
7436	187	73
1645	191	8151
6799	276	10733
10329	112	3584
6017	208	3503
6721	251	7954
11142	250	9628
11348	100	2169
3617	91	8771
4065	65	11909
1128	91	3157
5292	111	12288
4657	112	4657
12306	169	3857
9174	112	9744
11279	65	12405
5097	201	12250
8697	87	4262
8761	276	4891
409	276	409
9773	19	7448
3772	261	410
5975	19	8527
12422	93	8527
7474	276	2042
81	91	3278
5273	249	4599
7114	156	2799
1622	208	8075
8507	163	11877
6570	96	12156
11448	31	1789
1212	250	8600
7428	11	10276
8499	4	7966
12180	179	7419
1153	52	1333
5520	56	9793
11317	250	3421
2614	125	3870
6688	276	10223
6425	169	3857
7762	34	1821
11260	250	10839
8954	276	2193
1068	265	7166
5252	48	11877
1524	11	1987
2718	107	3234
4121	56	3968
50	134	1885
1383	277	2462
5588	258	7519
7336	11	11257
4280	169	9911
6315	250	5313
2637	250	1590
7726	62	10131
6214	250	9134
6749	12	5703
7405	19	6708
10363	122	10362
7424	11	4231
10978	250	11535
5771	4	11926
951	55	2453
12045	265	8890
5533	91	9449
11934	36	1637
949	56	10602
3954	250	6915
7726	250	6450
11079	200	1687
1479	93	11866
9737	4	2327
5956	19	7955
1574	111	4103
4756	19	7319
1827	48	11877
3810	12	877
10190	34	5595
8415	15	1310
11484	270	6173
4987	15	11198
1927	24	7541
274	98	1274
4643	112	12292
6222	81	3956
1598	12	5553
3028	84	921
113	69	2752
8512	34	4662
175	250	2424
6689	19	8625
1436	250	1459
4520	81	566
2662	19	11877
11582	170	4063
6673	250	5642
3282	135	6708
1668	91	2437
1777	276	8527
11150	272	3632
4502	48	11877
7389	169	3857
200	272	10891
7815	208	2463
6369	276	11877
1352	91	529
10347	170	5284
2893	163	4286
2992	258	904
12172	48	11877
8247	19	5139
5117	265	3572
7505	19	10399
1346	111	8079
1803	107	4738
7933	119	5284
9451	253	9243
3520	91	8935
7262	19	2146
11013	200	1456
4644	251	12292
6144	12	4352
7611	69	4207
1075	100	6708
8314	100	10888
11068	250	3510
12257	245	12255
7855	36	7654
11352	250	2003
10588	111	1145
6291	19	1647
11078	11	4824
10011	119	3592
5429	265	2129
11196	65	2462
4591	98	7955
7621	172	7235
8469	11	3568
11272	69	1821
3984	276	7349
11323	250	8340
6422	169	275
11885	134	12292
2589	91	3919
5640	91	4881
7000	91	5509
2954	134	11877
573	250	5621
3786	48	11877
1230	200	5875
7052	272	10254
10839	252	11877
1133	264	10029
7088	71	7966
10901	156	9402
8564	91	7333
1691	12	3627
786	200	1612
10902	65	12405
655	194	5810
448	258	3755
11038	91	8812
9848	65	6651
427	19	7955
6508	34	743
6376	164	11587
1121	276	7955
3475	215	5524
12116	48	977
5686	215	9339
12079	265	7860
8148	250	2001
9314	91	1390
5149	217	10147
3721	59	7901
10498	250	7094
10407	105	5878
9497	120	7606
949	163	10724
3296	156	4662
10889	265	8954
7039	11	7511
693	276	8339
9912	250	1464
202	65	686
4631	34	2942
12453	200	6472
11428	200	1437
12184	250	6318
9176	261	8366
2843	12	3926
1934	93	8366
2863	19	1655
4725	193	10604
11343	91	596
10793	65	10291
9139	169	275
644	261	5139
5373	27	6238
10121	276	3584
11167	69	456
11042	100	8289
1574	59	3303
4207	91	8907
3960	93	7636
4914	208	931
11971	265	6395
4394	48	11877
3801	261	2042
7142	201	10876
11292	98	11872
7002	48	5139
5079	48	645
2635	112	8919
9071	32	9334
8828	36	1670
4677	253	10857
10088	248	6136
9538	34	12587
10632	275	1
8037	163	9612
11441	250	8668
7633	200	7077
9811	36	12771
9770	48	9706
6852	12	1196
448	258	9033
7031	15	4390
4342	208	7691
3021	63	9309
2648	48	11877
9349	19	1908
3188	253	3490
3461	250	385
5912	19	7954
11692	91	2593
2176	253	3041
4670	265	3855
12183	12	10568
1165	113	12524
12190	276	1736
11237	48	2193
6718	276	1826
9798	276	2193
8346	125	7236
1352	91	3919
11507	48	11877
959	250	3521
10113	250	1862
4087	34	5727
412	93	8426
9075	91	2260
7569	122	6050
10422	61	7095
5087	276	8514
11213	272	11869
4968	34	5806
2103	69	3463
1599	111	6180
10372	13	4269
10081	65	7553
11742	11	5572
11354	250	6739
9491	156	12243
2779	11	4421
619	272	5483
4554	277	3620
188	250	10065
1359	11	6671
6810	108	5717
6795	265	6626
6073	19	6147
9271	32	5469
3472	92	10876
4207	82	10562
6340	11	112
1077	62	8617
5257	169	1369
9904	250	5358
3151	56	2139
11429	32	6062
5499	107	5603
8464	100	8625
10138	105	11877
9418	100	7541
5977	19	898
6663	276	2519
11045	200	1540
10571	12	5703
7521	19	7954
9281	48	11877
6323	126	326
7278	250	2117
7399	215	12295
10718	48	11872
1381	276	1381
3910	127	9329
11142	250	4229
8398	96	4475
8987	12	6053
3812	64	11877
11960	265	8890
3490	253	3157
1303	81	3956
11043	65	2462
7322	277	7930
3471	56	1741
11405	65	4446
6601	82	9563
4470	48	11877
8937	111	6180
4062	43	7810
12071	1	10833
5379	169	9911
7802	112	7172
189	65	7935
1610	12	2863
11547	250	7877
10333	127	3928
17	11	9324
7176	250	1351
1224	112	6215
6391	112	8527
7	91	9182
5274	119	3592
12373	180	12410
1208	169	8434
1599	12	6734
1614	179	5650
9369	56	12292
11746	143	11745
12305	193	832
8151	276	8151
8241	19	6781
3264	44	7777
11185	17	398
11484	270	7494
10652	91	595
1415	62	3466
7978	276	10391
9563	208	3362
12722	136	3584
6662	48	11877
2095	36	8825
6566	69	2927
2812	112	12292
11946	1	902
10586	32	6675
11965	265	8954
7479	250	6177
4558	91	7743
5559	218	7954
700	44	556
805	202	8202
10228	91	3278
5715	11	7055
6309	119	4877
8633	19	7166
1461	169	275
543	250	5548
4280	119	3592
4978	250	9297
6941	250	9826
513	276	8527
10502	276	1891
1210	200	10560
5187	276	977
5513	107	2894
6127	19	4748
3364	81	7776
6021	11	6340
3500	59	530
5897	276	10858
10504	65	7553
3059	169	9911
12064	1	902
8262	45	10235
5414	19	8206
10305	261	5354
6238	276	5373
12516	251	12515
7357	19	1719
9163	276	12702
3368	156	1621
5512	12	2029
8935	111	7286
12607	19	8206
2350	13	11874
517	250	6806
79	156	7089
12424	1	8890
2819	131	7513
4439	111	984
4599	48	5271
4756	91	8771
9475	276	9312
9905	250	6394
11097	250	9375
6492	93	11866
7184	250	1605
6406	275	1
7904	253	3916
10508	250	9605
7478	250	6092
523	258	3739
6697	112	1267
11177	119	10462
955	210	6042
6120	91	2592
109	65	10663
6000	12	6053
11631	19	6727
3666	250	11615
11030	156	4233
9326	208	1900
6760	91	9449
10650	91	532
7228	208	5266
1195	59	8807
11949	265	8954
620	250	6555
2018	126	6591
12272	258	9644
7898	276	3798
3395	261	10305
6034	265	7448
1124	272	10471
355	77	10814
8107	276	849
6425	169	9911
11617	62	12604
10787	276	7601
8672	19	1998
1767	48	10316
11406	134	1642
4977	52	2633
1050	65	2462
4965	156	5399
6157	112	1826
1648	93	8426
10696	119	3339
5117	18	12702
12413	48	11877
8468	91	7977
10661	112	11862
7265	200	5501
4442	134	819
9219	272	3304
1461	179	3104
6197	276	5233
2779	11	2025
5970	19	3584
1282	19	3551
8296	134	10921
3524	19	3699
364	276	364
7635	250	10555
6017	19	3441
3209	169	10881
1712	19	1826
3066	261	7695
8603	19	7172
5405	208	2644
2562	100	3680
2777	91	1853
2542	261	2042
9148	127	10353
4692	19	6708
3194	275	1
4245	208	8427
7235	208	6850
776	100	11877
2905	111	3244
3693	200	7876
3157	158	3683
5373	276	5373
2773	111	3304
255	98	1304
6428	19	12681
309	19	11877
1831	265	8954
11087	119	3592
183	65	2462
8490	19	11877
976	276	5032
3276	12	10468
8707	272	74
5842	107	2904
3580	91	10643
11376	250	721
10226	65	3281
12337	11	5344
4027	19	1826
11817	12	6531
9481	19	10699
3662	50	7978
2972	261	3405
2276	169	946
2467	251	7954
6924	248	8599
7455	11	3185
7897	11	6637
9432	248	9928
2966	91	8770
3640	200	7425
11799	251	8206
7107	100	6740
1784	127	7347
7363	12	5887
11311	62	5401
9754	36	9749
5675	276	2151
5918	11	3099
11761	265	3405
10918	48	11877
6849	105	7735
4057	188	1914
9658	98	4346
9828	44	12333
2273	276	11872
12620	108	5901
2963	177	515
4707	12	4662
5628	276	8342
381	111	1145
11532	111	10593
1706	169	982
3905	24	3903
6928	62	10584
11045	62	7135
5324	56	1826
4942	265	8889
7261	106	930
6652	16	2845
5755	36	1853
2754	19	8268
12121	81	3470
1614	169	8976
5533	11	3485
7428	91	3919
8936	59	7901
7661	208	2463
4349	81	3956
2770	111	1145
7729	108	6812
10382	208	6850
1341	169	10276
8764	276	9501
12280	4	12743
5121	200	5656
5318	56	1293
8302	134	8299
1309	111	1145
10710	91	8934
2536	19	6995
11426	82	5330
12123	253	12122
7901	253	9449
1211	250	728
3035	261	5139
4656	250	3191
10006	134	7954
8055	19	7718
8880	13	7933
8489	100	920
1467	112	8382
11455	108	10143
7527	50	7524
5274	119	10357
11184	250	9247
3911	91	4675
2911	19	9884
10969	250	4039
4636	93	3045
9415	118	10959
3301	250	5405
7368	19	7955
1221	261	2042
11611	134	2683
7325	134	8342
1894	105	12251
6977	65	11909
5539	93	3405
7235	11	7363
2890	258	6504
6652	203	4780
8304	15	620
10368	272	5712
11856	111	3304
6750	250	295
7559	69	12181
1831	1	1841
10409	255	10784
7287	253	8821
11752	1	8833
8457	217	2007
5660	19	9933
12480	1	11877
2624	272	2750
12829	250	5605
5176	48	4927
9183	111	10754
874	213	735
4978	69	5910
7901	11	5546
9298	91	3721
8643	85	3472
5892	169	275
1215	250	11853
3920	276	11872
8331	111	8145
3492	59	3491
44	250	7681
11852	196	226
5087	76	9205
6964	93	3405
7306	169	3857
57	134	8204
11203	65	10631
2401	127	12834
12473	69	9488
196	156	2799
6772	91	3721
7977	253	3157
4064	191	3968
12105	277	8404
10657	69	5756
9384	19	1669
9759	265	8954
11118	62	11869
4285	191	11877
3629	211	10331
5182	15	254
5300	169	4374
9989	81	4591
6705	55	4764
7406	169	5936
3383	112	7448
3291	250	690
8829	65	6651
3088	250	672
10884	112	811
3836	62	5771
8946	208	8359
8211	265	8954
375	19	7954
810	139	6700
11194	250	11551
328	217	5364
3335	36	10607
11781	24	7172
9542	258	2824
9052	100	3584
11717	65	8412
5493	200	9259
8786	55	7766
5574	12	6117
3314	19	12427
501	200	10590
10468	208	8755
5881	19	4565
2597	48	9207
3102	45	9488
1708	163	11877
623	250	5581
11025	250	4190
1922	16	2752
12031	13	8108
11383	272	5788
631	111	1145
11321	11	5663
1386	19	1826
11265	12	5808
3884	19	5101
8504	4	10467
5128	156	8561
10004	276	10353
2320	200	4591
8370	276	5288
7343	91	10755
7230	19	3624
7812	43	7810
3680	276	1826
4752	169	702
6852	208	2463
11682	65	2462
3899	12	10762
6671	91	9243
9701	65	2462
7626	251	3903
9393	19	5032
7748	261	3405
11164	62	7433
798	48	11877
8885	81	3956
6144	11	4352
9162	208	1987
12285	19	8557
3131	156	7396
12121	52	3470
10501	213	10500
10191	250	6449
5757	169	275
3899	91	4883
2250	232	12338
9387	91	7977
10770	105	703
4548	62	10470
12	56	12653
1466	91	8975
7430	108	9482
5267	119	3592
11644	15	5127
8782	93	7448
6266	250	1862
4237	19	7300
4802	139	3669
4196	19	7524
12371	219	8346
626	265	8280
4197	108	3434
3045	276	3045
8694	250	5882
10195	111	3488
7042	163	3608
856	19	2097
5918	91	7977
1854	261	4501
6132	169	3857
8425	124	3522
6376	134	8101
4073	107	10143
12607	217	11865
4604	169	6843
10855	253	8906
9700	111	2515
11796	276	11796
9320	112	1267
2887	12	8696
1803	108	4738
9527	62	464
12062	36	10815
10520	16	12369
8098	250	4441
9121	250	9290
4815	56	6740
1553	250	4170
7788	264	9329
12002	251	10812
2244	111	3433
8512	65	12367
11226	156	9488
10335	112	8280
7731	265	850
11408	78	2288
10738	48	961
7596	11	11078
1700	91	11508
1692	48	2197
9318	91	3916
4621	261	8112
6738	19	6987
6424	91	3797
624	272	3
12340	250	3051
8041	250	5952
10360	127	9548
3159	270	2556
11981	1	3872
5203	91	9449
12765	91	4780
1979	63	11904
11322	272	74
2542	112	5101
4797	250	5550
1218	48	11872
12032	1	10921
1136	56	1826
6775	250	9553
10069	91	3916
1460	19	7954
9273	62	6457
10114	250	769
4965	250	5563
6845	19	6708
2114	276	2114
12256	276	12256
5141	217	2263
12767	276	997
2233	258	138
4239	11	8709
10492	65	74
9331	248	4277
12730	96	10353
1463	91	9182
10723	261	2037
2159	265	3074
3407	112	8527
2111	250	8247
7563	261	3405
4790	120	7641
12419	12	1694
4946	111	8901
11323	200	8340
5777	184	3045
4133	19	8695
8423	261	3405
1833	265	8954
7758	156	3539
10099	19	10868
4395	48	11877
10821	275	1
1488	100	7933
9555	48	11877
7154	11	11257
1117	263	5459
5715	91	531
1148	119	3592
5613	169	275
3254	15	1666
10575	19	10548
1893	245	6883
1822	250	5980
688	70	11501
9421	12	1610
1756	19	7954
12620	107	5298
623	250	7545
3826	258	9649
3119	256	5690
10041	250	9375
11209	250	5069
4945	253	4149
1691	208	10288
9284	91	4343
4570	91	4676
9496	276	9496
12786	250	3713
1387	12	3145
2177	112	12665
577	256	2387
6757	52	4192
11907	180	11904
10325	93	3584
4551	36	3584
1169	156	6586
9111	91	10301
11655	169	2584
472	169	7590
11567	19	7931
164	265	10643
10139	93	11866
827	191	5229
8072	253	6298
11782	251	6768
10203	169	10302
960	250	7434
9243	111	4061
6777	34	6539
10591	127	3845
11779	261	7695
7727	265	10888
3208	107	6425
2346	1	11877
7415	208	2463
6416	107	5531
11291	91	2475
808	48	4286
178	48	1870
2331	250	3056
10036	118	1303
5405	19	7540
4207	16	8618
10584	218	7954
180	272	2365
4780	157	531
4569	217	10147
9796	91	1430
6596	91	10369
10350	156	5388
8616	12	10235
4834	19	2169
2676	69	4233
4669	62	8375
9759	24	1826
6757	65	11877
8966	65	7553
8214	208	4310
10240	81	3956
11786	276	2037
7520	19	7954
3378	265	8954
12552	119	11844
3825	19	9023
12093	36	9933
7296	276	7296
7176	200	8606
11797	261	2042
1505	119	2663
7122	91	2591
12419	11	1443
9299	11	1488
2550	276	4761
9306	12	3429
12395	250	747
4868	112	8289
11127	156	4987
11537	100	1719
11265	208	931
1727	276	9065
10142	48	11877
10602	261	2037
6064	108	12623
11228	34	4326
7728	91	10187
11470	265	10643
4945	111	1145
7249	11	5657
3852	276	8642
6473	19	7350
10209	34	9476
11713	253	2358
8263	165	10997
12705	11	10235
11736	91	2358
7799	169	5936
2562	12	3781
4897	265	5001
8079	11	12378
4300	276	1219
9139	219	2519
8045	260	6828
11900	266	8396
7310	261	8366
11826	100	3309
4477	191	2169
9776	112	8206
8012	91	3721
928	250	10703
3019	200	2865
9231	86	5702
4247	11	3543
11493	107	10252
171	62	9508
9681	140	3584
5427	19	8990
629	250	1355
7720	276	5151
8751	122	3080
1357	250	8090
11725	208	12408
9602	200	12492
3303	253	3500
1273	116	12232
7130	15	8838
8496	208	12408
8725	48	11877
9168	12	8513
8384	276	1826
2425	217	3615
4103	59	4881
1779	261	7695
7596	91	532
6753	250	5469
11620	91	4881
6534	108	810
10954	65	12405
1524	11	5587
11309	250	6079
11117	265	10314
9234	251	10733
12789	250	6006
201	250	2092
4845	276	4845
1555	1	902
9399	19	3584
3812	63	11877
11443	78	2885
10787	112	11868
2073	169	3859
11264	65	12405
11210	272	5773
4956	44	2930
12365	135	12362
10123	250	7092
786	250	11596
4499	112	2519
9396	169	702
12061	265	8954
7360	19	1826
8975	158	631
12190	48	1736
4855	65	12367
11713	111	3305
2843	208	3156
3445	56	7871
7767	163	7954
11369	250	1693
1610	11	2749
1128	56	1826
2134	250	12686
9371	19	4346
2996	112	12461
9563	91	4345
7347	276	9193
12196	200	12750
8554	27	6623
3890	265	811
8151	276	8151
2983	250	5772
1455	272	11538
3098	91	8907
5162	111	6988
5509	111	9852
3495	253	1025
7565	250	4190
4649	265	12819
8573	19	1870
7666	13	4269
11376	200	2020
1908	261	4501
8111	112	1826
7470	1	6708
645	93	8426
11563	276	6019
3810	12	877
10151	69	9713
2906	218	1826
10667	48	11872
8045	188	3686
6894	210	7954
5539	261	2042
2393	250	5016
3708	250	2921
3799	156	3539
4643	112	12292
6841	91	10342
11887	98	902
4466	48	11872
8340	19	2736
8723	112	8289
12103	265	7860
9543	82	4228
10663	86	835
49	250	11534
1893	120	2201
1110	91	10187
10201	1	11877
10399	112	7172
4707	169	2496
821	250	12582
8683	65	9038
3136	169	275
2955	250	12258
6219	91	7738
1839	265	8954
4803	19	11872
9449	158	8935
2162	178	4204
4554	261	4501
194	69	9476
7947	189	970
11418	250	5630
7875	96	4475
2452	265	8954
6136	19	10329
2931	19	6720
5933	91	9182
12488	111	6988
5610	156	12583
8792	48	11877
9362	208	2299
11195	65	74
6776	250	4157
2283	67	12367
4266	265	4577
6174	19	10428
2548	12	5080
5296	19	7954
9817	100	7955
1671	1	2330
7369	56	1304
2698	62	12817
6805	19	7972
3579	169	9159
11944	24	1826
9583	93	11998
7083	169	2319
12267	56	1826
3667	19	956
3958	276	9053
11221	200	8499
8847	34	7368
12356	169	9057
6536	258	7519
2984	250	10703
4103	157	4105
9045	250	712
4532	253	11508
2853	11	9032
2013	250	4614
7089	11	3099
2244	111	1089
9308	12	293
8062	169	10876
655	18	567
6184	258	10668
4823	19	8206
4357	261	7695
9234	223	8117
11321	12	1031
422	218	10733
4168	208	12291
5587	12	12131
3085	165	566
9662	91	1390
103	250	5905
5166	119	4063
11811	250	4905
10032	34	9096
26	208	3613
12521	189	7848
2439	251	10921
10721	13	8527
5887	91	9449
12811	276	2037
9202	1	7954
34	200	2796
7686	258	7519
8511	48	11877
4542	276	114
6	11	11256
4797	272	4553
11857	200	9770
9892	169	12318
3201	71	1039
12449	112	7932
5742	12	11454
11992	1	8417
4651	208	12408
12223	134	9793
87	105	12251
9270	19	10264
12347	276	12347
947	56	12194
11622	111	3304
1376	19	11877
4978	62	4820
2016	48	11877
3778	276	8889
9599	200	9473
11366	250	7203
11016	31	8352
9542	258	1546
1564	261	2037
12748	111	8663
8622	208	1979
4228	100	11877
6000	19	8448
11111	48	11877
9197	173	12569
11198	65	7935
1726	11	1015
1458	250	5132
1137	19	5718
9182	111	4556
10941	191	12200
4243	91	12367
5687	272	4877
11298	65	7338
4573	11	9481
6274	261	6156
3809	200	5585
7047	12	6053
1841	36	6718
7832	265	6768
87	201	12250
11266	161	5080
4797	250	9510
11763	265	8954
22	4	12077
9636	19	8218
7457	105	12251
4921	250	5701
10478	44	7010
7539	11	9771
8500	219	6740
9216	250	5469
8623	208	131
4294	250	385
4439	48	961
3256	19	6708
7487	219	6916
2589	91	532
11178	250	4322
4574	169	9159
1895	65	11909
4860	210	6372
11240	34	403
4978	250	3506
7539	11	8673
10003	276	11911
6963	250	1708
8196	272	7380
9839	4	8138
4278	4	4551
1577	250	8453
7539	12	8673
1577	250	947
9745	112	9747
637	250	2899
6034	112	7448
12367	277	12565
9913	78	12806
11073	34	1031
10994	48	2713
8968	250	8638
8568	12	7747
11645	111	3830
10461	250	2557
11658	65	2462
8856	48	11877
1352	11	12572
8812	253	5508
11580	11	9327
9562	19	8278
2188	48	7347
475	165	566
12170	208	11905
8788	19	7978
4692	108	10765
11541	12	21
11460	276	10930
3491	111	6180
6597	93	11866
75	201	3164
7965	69	11453
8883	91	4881
288	156	1970
1418	112	5151
10798	272	5418
5919	91	3410
2013	250	3964
5582	4	3277
5988	250	9044
9147	34	2799
485	34	5934
5722	250	2801
12381	11	8696
6469	48	11877
11050	200	9894
8922	261	2037
2311	100	920
2390	65	2462
2146	276	2146
3021	208	5203
8201	261	5139
10921	119	3592
3129	69	2856
4259	19	6740
322	272	8494
10991	112	7955
2368	91	3003
4103	59	7976
6902	250	2928
11758	65	12367
2977	19	11877
2242	208	12408
2846	91	4105
12445	250	1354
574	195	9635
7137	91	10198
3570	1	902
8069	11	11008
597	261	2042
9246	1	902
2661	119	2663
6724	169	8836
7435	56	9793
12313	107	9287
4193	218	10881
11741	201	10876
4997	276	4781
3107	272	11872
7228	208	931
9160	250	1439
4230	19	6995
10031	96	10029
12401	43	864
10069	250	9376
4563	245	4562
7067	251	3903
9088	250	9257
9784	261	8366
5482	169	3859
1255	191	8375
2489	104	2487
8177	251	7448
11240	200	11909
6752	272	2906
10371	200	2920
6487	19	10870
3021	91	9243
2027	31	12148
11224	34	5712
11834	136	11872
1002	200	12379
6982	112	4471
574	52	10161
10245	100	4100
9962	218	6740
9699	250	6306
8280	276	1826
12502	158	4145
1348	261	7695
2531	17	2721
9508	4	12064
1570	34	7396
8642	261	8641
8072	111	3488
5017	156	2799
7815	169	4881
11486	218	1642
555	157	554
9075	64	11904
6399	122	3676
10493	250	9735
5241	191	7972
4651	111	1089
3650	219	3941
11141	91	4149
12722	265	10643
4957	276	10853
529	111	12315
6675	19	7954
4213	86	12625
7052	250	6252
1292	250	5449
12285	19	8375
7781	81	566
4151	65	7553
5041	62	12685
1094	48	11877
415	276	7954
1920	19	9493
3065	276	3065
12473	250	5450
6826	261	4501
10965	12	8709
2366	265	6395
1119	276	1119
5112	111	4556
10951	34	5910
8843	250	5967
6406	65	8412
7521	107	7044
10583	19	6401
1086	93	11866
4569	169	3857
9556	208	5266
4369	19	9793
1103	210	793
877	19	7954
4298	265	3882
9907	253	3569
7203	19	7954
6935	48	5139
6373	48	11877
9309	12	9168
9490	277	4919
7909	250	9377
9753	276	8155
3520	208	2463
5185	250	6007
1018	195	8735
954	19	9501
1700	12	2814
7602	218	6156
11993	169	1081
4849	256	8951
3693	272	10569
4073	108	9296
9133	56	1304
9009	13	7954
1016	169	12252
5653	11	11053
3303	111	3305
1495	91	532
8008	65	9910
4275	210	7448
1253	48	961
4856	272	1919
9127	91	1428
5216	250	7097
9699	200	74
6467	250	7388
4174	4	5103
11508	111	6484
6013	111	9728
10683	250	2556
10223	93	8426
9304	112	12292
5285	217	2007
1398	62	2926
5259	80	3415
10177	191	429
10857	253	4851
12072	48	961
11129	12	4439
9186	19	10991
5484	258	11678
5149	119	4563
1842	248	4699
11041	200	7080
5683	169	275
1409	250	356
8556	276	5288
9475	91	9449
9766	265	9767
4076	250	8451
6750	91	10691
9640	69	4126
10941	250	8388
12245	276	961
8146	127	3928
9561	208	911
4527	111	3304
7285	19	7955
5249	15	7601
482	91	8772
10367	250	12585
4552	251	8103
1837	13	1826
4433	265	8954
1522	112	4639
9204	180	12410
6263	12	9326
1102	251	7954
12461	251	7448
4168	91	5509
3079	91	8807
11037	172	11465
1457	276	2493
8105	24	8103
453	4	10467
9921	19	9793
877	11	4120
7930	276	7930
7339	261	3405
3786	276	7172
1516	265	8890
6658	107	11416
1303	78	2828
1339	91	7977
811	276	811
5500	169	9057
883	59	3303
5072	91	8809
4231	208	931
1712	4	7966
10762	91	4881
3216	56	3968
1116	253	8772
11275	91	2319
12010	24	10888
4763	91	3919
9426	169	10881
2884	208	2463
4701	276	6708
215	261	4501
8828	13	11877
4211	62	3507
8457	100	10056
5882	19	12347
2202	119	1893
11462	250	8473
9841	265	8904
9055	250	2679
7506	19	8802
4573	208	1789
10030	250	5745
449	19	2155
1790	255	1792
4332	19	8412
6773	111	3302
2625	111	1145
10935	11	3768
11108	272	1178
5422	258	8154
4867	19	2169
3773	112	12292
3296	65	12405
10984	81	10874
3721	59	852
1483	19	7931
2011	250	15
10329	265	4639
1836	13	4100
606	112	8110
4743	48	3968
5961	191	6957
6269	93	7695
3424	169	275
11740	276	10729
3453	12	4662
5730	105	10086
7633	65	1031
8017	19	6389
3361	200	1612
5609	112	7933
444	252	11877
258	136	11877
9800	48	3193
1417	210	7241
6673	250	2883
11742	11	5616
171	34	9476
4531	261	2037
9391	19	7955
8803	276	1766
9679	119	3592
1734	250	1246
5082	19	1064
5859	208	2463
9445	118	8674
9108	111	3304
11359	191	693
10724	107	1803
5536	169	2496
11928	1	943
8727	250	2254
12098	1	1870
6214	250	5218
6222	91	2475
2054	12	7826
10091	11	3895
5902	19	12292
11692	11	11605
502	34	4418
12334	276	12333
5513	187	9499
11165	91	8813
11103	250	2268
12066	276	9884
8161	111	3488
2734	85	1670
9594	156	7084
9306	56	6740
4439	11	3015
9857	45	11551
9470	91	8770
3803	77	5149
7044	202	1118
2789	91	531
5599	250	5601
11099	178	1826
3153	69	2230
5721	256	11496
5787	108	810
7920	261	3405
4366	276	2678
10864	184	3045
4464	261	7695
10637	261	2037
1196	59	8213
2035	93	2015
11926	251	811
10808	200	5945
11039	91	311
10390	270	11602
10764	169	2319
4866	12	3156
11372	65	515
9341	111	4556
246	195	255
550	200	10908
4050	276	8366
11728	12	7539
11019	136	11877
10097	157	8811
7314	91	4679
4365	22	11877
11531	208	10182
4990	200	4244
6836	256	9281
11284	200	12064
4315	19	1642
8238	19	8368
3573	200	10585
9177	1	11877
4914	111	12229
1539	169	275
6627	69	9375
417	134	7955
7363	12	10520
12429	251	6942
6601	91	8935
2518	12	8444
1186	48	11877
398	169	6930
12070	1	961
8311	56	7954
4823	169	5508
3245	250	608
6038	48	11839
6625	276	6625
11625	250	8668
3721	253	991
6466	59	8937
6508	250	12239
9140	193	6916
6919	134	8342
676	56	7955
11075	65	8412
11172	62	2462
9676	1	8527
5287	253	10755
8120	200	464
2122	44	211
394	56	7954
10759	93	11866
10511	169	4881
7511	208	3362
10556	86	7503
9771	91	8770
11163	250	5923
11607	218	6740
12331	250	1235
8985	48	10353
12170	208	3362
715	250	5949
9418	100	7540
11196	250	5388
9931	65	6651
3271	207	10122
11332	69	5727
12037	251	8218
2844	208	131
2295	91	1428
10491	250	6545
8100	43	3653
3820	272	28
7891	12	3543
236	195	255
9734	134	11877
2444	170	10357
5493	156	5837
11067	34	7359
4816	108	9083
2781	19	1727
9182	158	9525
8394	48	10353
1230	200	4166
11155	65	12405
10996	91	2593
11231	250	957
12053	251	12292
4475	261	3398
9309	91	9449
7917	272	3121
12381	12	1558
5919	48	4286
4136	265	4137
1349	56	6740
348	156	3539
5808	12	6494
9277	169	2496
7648	48	11877
9087	163	5139
3640	250	5967
1474	12	3369
4114	250	9715
7560	250	6306
11617	156	9888
10303	91	4676
7588	208	1287
9543	11	1499
6209	56	6740
8954	276	6883
5508	157	5507
514	104	4487
4157	91	1826
3113	11	10571
937	48	11872
5240	191	10667
907	250	6301
11644	15	5127
2146	276	2146
9148	96	10353
